Counter	Image	Merger (0 = no, 1 = yes)	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
238	isolated_galaxies/m1_fg0.3/broadband_060.fits	0	0.59	1	1	0.0	0.0	0.4774601178808026	-1.6194997884306974	2.8467463210664867	0.03058513159734012	0.05373636401641799	0.6595	0.11256480000000002
239	isolated_galaxies/m1_fg0.3/broadband_100.fits	0	0.98	1	1	0.0	0.0	0.4949810851805444	-1.6799022156741623	2.8682883239137884	0.056159982927925074	0.053826875285087665	0.6397	0.07483998
240	isolated_galaxies/m1_fg0.3/broadband_200.fits	0	1.96	1	1	0.0	0.0	0.4931730687471891	-1.6785353203419808	2.9578798904983143	0.02655204340579756	0.07567881541513387	0.8302	0.05437765
241	isolated_galaxies/m0.5_fg0.3/broadband_005.fits	0	0.05	2	1	0.0	0.0	0.4824977946646988	-1.6641484416616823	2.8790633387977924	-0.03823378289204511	0.027913893278772518	0.6269	0.050174657000000004
242	isolated_galaxies/m0.5_fg0.3/broadband_010.fits	0	0.1	2	1	0.0	0.0	0.4951356376433375	-1.5944578148012143	2.80245695154874	-0.04748746369387211	0.040267052841382926	0.5955	0.060284864
243	isolated_galaxies/m0.5_fg0.3/broadband_030.fits	0	0.29	2	1	0.0	0.0	0.5026457129428183	-1.672205147663966	2.8377199412582748	0.0001918748285684218	0.031766494187877116	0.6179	0.09652077
244	isolated_galaxies/m0.5_fg0.3/broadband_050.fits	0	0.49	2	1	0.0	0.0	0.4618457720436117	-1.5913766696472216	2.870873369557809	-0.010205256640667168	0.07837600438349626	0.6177	0.08308855
245	isolated_galaxies/m0.5_fg0.3/broadband_200.fits	0	1.96	2	1	0.0	0.0	0.5010238850011666	-1.9845587276252403	3.1942706894440693	-0.04014802758372959	0.07570001213587314	1.0597	0.059356965
246	isolated_galaxies/m1_fg0.3/broadband_005.fits	0	0.05	2	1	0.0	0.0	0.4752069140996354	-1.6573099329246368	2.8663237030797006	-0.01177839817967185	0.03419807080504764	0.6703	0.048896838
247	isolated_galaxies/m1_fg0.3/broadband_010.fits	0	0.1	2	1	0.0	0.0	0.4841355963120502	-1.66608332708563	2.861521269142825	0.023598434310646187	0.06694963729665704	0.6475	0.08338519
248	isolated_galaxies/m1_fg0.3/broadband_020.fits	0	0.2	2	1	0.0	0.0	0.4646278633899678	-1.6076881363824227	2.8072107055029507	0.007436836965243627	0.044236604688792286	0.6186	0.070214175
249	isolated_galaxies/m1_fg0.3/broadband_030.fits	0	0.29	2	1	0.0	0.0	0.48942476347209796	-1.626347384652986	2.884288501428532	-0.013819126940373985	0.04395840894297177	0.6558	0.088307075
250	isolated_galaxies/m1_fg0.3/broadband_040.fits	0	0.39	2	1	0.0	0.0	0.4787798345016313	-1.6449437756032657	2.836471986877818	-0.00947426354706152	0.032302279437364065	0.6099	0.07019897
251	isolated_galaxies/m1_fg0.3/broadband_050.fits	0	0.49	2	1	0.0	0.0	0.4598005568251156	-1.6263555230401434	2.835818885845168	-0.04148469284421849	0.04630674068027993	0.6366	0.06529044
252	isolated_galaxies/m1_fg0.3/broadband_060.fits	0	0.59	2	1	0.0	0.0	0.4831701114041586	-1.673753225503529	2.8459168152724046	0.031070900596500514	0.06654201885140908	0.6609999999999999	0.11424508
253	isolated_galaxies/m1_fg0.3/broadband_100.fits	0	0.98	2	1	0.0	0.0	0.4897743139032055	-1.5714123287143027	2.8669786048736836	-0.018027858549053803	0.03999529676741728	0.6527	0.09301193
254	isolated_galaxies/m1_fg0.3/broadband_200.fits	0	1.96	2	1	0.0	0.0	0.4853068324543868	-1.819251691832076	3.014934101153928	0.05789184974000231	0.05500704271233185	0.8219	0.094588004
255	isolated_galaxies/m0.5_fg0.3/broadband_005.fits	0	0.05	3	1	0.0	0.0	0.4968541288671393	-1.65512962045006	2.8480057752700083	-0.011634697086005749	0.05956378618091539	0.623	0.07580543
256	isolated_galaxies/m0.5_fg0.3/broadband_010.fits	0	0.1	3	1	0.0	0.0	0.5142894959731438	-1.6612872043949718	2.82716201311546	-0.007254935394127109	0.03200006970241058	0.6177	0.03661017
257	isolated_galaxies/m0.5_fg0.3/broadband_030.fits	0	0.29	3	1	0.0	0.0	0.5037834570598774	-1.669531038991604	2.7955720468624006	0.04778775381709408	0.056150971753307764	0.6268	0.054014057000000004
258	isolated_galaxies/m0.5_fg0.3/broadband_050.fits	0	0.49	3	1	0.0	0.0	0.4715447296611767	-1.540103928297016	2.793103983336945	0.004257667733574745	0.04164062582165475	0.6141	0.07200000000000001
259	isolated_galaxies/m0.5_fg0.3/broadband_200.fits	0	1.96	3	1	0.0	0.0	0.5146755255153568	-1.9246123609208683	3.2720633027532244	0.05618503219741633	0.06295404139917947	1.1321	0.07932489
260	isolated_galaxies/m1_fg0.3/broadband_005.fits	0	0.05	3	1	0.0	0.0	0.4702229047134869	-1.6516824542285065	2.858491550042976	0.01061812906949667	0.035877629087772	0.6735	0.07592955
261	isolated_galaxies/m1_fg0.3/broadband_010.fits	0	0.1	3	1	0.0	0.0	0.4865420080657937	-1.5849411203769066	2.8248422652297718	0.024415261482602542	0.04503168873028583	0.6568	0.12807055
262	isolated_galaxies/m1_fg0.3/broadband_020.fits	0	0.2	3	1	0.0	0.0	0.4709466336161432	-1.6254531269089387	2.8323116188329216	-0.018063741106829432	0.04774057380903895	0.615	0.09966178
263	isolated_galaxies/m1_fg0.3/broadband_030.fits	0	0.29	3	1	0.0	0.0	0.4801464912983887	-1.5271019493679567	2.825605199280583	0.02867590853160011	0.052345145259625296	0.6498	0.11604992
264	isolated_galaxies/m1_fg0.3/broadband_040.fits	0	0.39	3	1	0.0	0.0	0.4882243206169448	-1.6281241087665272	2.8401271475443406	-0.006661720161462047	0.052437927483089015	0.618	0.05877115
265	isolated_galaxies/m1_fg0.3/broadband_050.fits	0	0.49	3	1	0.0	0.0	0.4663016754985094	-1.6514034873089007	2.8456792850920887	0.009878766171420632	0.055672166395380224	0.6374	0.09227872
266	isolated_galaxies/m1_fg0.3/broadband_060.fits	0	0.59	3	1	0.0	0.0	0.4904638142784715	-1.6320478721838367	2.863263161374805	0.04062913245198626	0.04903809269918904	0.6732	0.056572378
267	isolated_galaxies/m1_fg0.3/broadband_100.fits	0	0.98	3	1	0.0	0.0	0.5043798307289028	-1.6731035756899275	2.872643688939939	0.046229158465695815	0.08085200333701953	0.6511	0.08716944
268	isolated_galaxies/m1_fg0.3/broadband_200.fits	0	1.96	3	1	0.0	0.0	0.4885922154604314	-1.7129359989653141	3.0170292037794706	0.01950706310464866	0.05033012404997167	0.8455	0.033981778
269	isolated_galaxies/m0.5_fg0.3/broadband_005.fits	0	0.05	4	1	0.0	0.0	0.488616760353049	-1.7391806919972064	2.720207775627561	-0.04871776415662141	-0.009732579867219609	0.7387	0.07075278
270	isolated_galaxies/m0.5_fg0.3/broadband_010.fits	0	0.1	4	1	0.0	0.0	0.4816007112159806	-1.683139357372474	2.626325215544658	0.01445955810949109	0.04724581120237535	0.6507	0.09356995
271	isolated_galaxies/m0.5_fg0.3/broadband_030.fits	0	0.29	4	1	0.0	0.0	0.5175892280951263	-1.6272046965569726	2.6161495369119474	0.007143218996764114	0.043638971450719835	0.6629	0.06303993
272	isolated_galaxies/m0.5_fg0.3/broadband_050.fits	0	0.49	4	1	0.0	0.0	0.4662083514841098	-1.7995886044232383	2.703692209193107	0.0279776639185744	0.05127338637309566	0.7886	0.10045147
273	isolated_galaxies/m0.5_fg0.3/broadband_200.fits	0	1.96	4	1	0.0	0.0	0.5077494943150804	-1.950903468835788	2.983438106738012	0.013009424759482595	0.0681341140386714	1.7403	0.047724478
274	isolated_galaxies/m1_fg0.3/broadband_005.fits	0	0.05	4	1	0.0	0.0	0.4809809623232256	-1.777476066942766	2.762336742172006	-0.022519766437002615	0.0078997622487931	0.8236	0.083931394
275	isolated_galaxies/m1_fg0.3/broadband_010.fits	0	0.1	4	1	0.0	0.0	0.4952043504264392	-1.7082739079481346	2.668129972330209	0.054718311597593126	0.0519133500546556	0.7290000000000001	0.09064482
276	isolated_galaxies/m1_fg0.3/broadband_020.fits	0	0.2	4	1	0.0	0.0	0.4700999587260303	-1.7342295559174894	2.6478027180412598	-0.007879486536293109	0.029919113529438112	0.7686	0.08021631
277	isolated_galaxies/m1_fg0.3/broadband_030.fits	0	0.29	4	1	0.0	0.0	0.4936353515814339	-1.75792680048338	2.6982662437600573	-0.00370353289514931	0.027660902228782057	0.7373	0.077469505
278	isolated_galaxies/m1_fg0.3/broadband_040.fits	0	0.39	4	1	0.0	0.0	0.4757725930425861	-1.706120380939936	2.6205742855044027	0.02891284988305218	0.033612611088515425	0.7682	0.060623895
279	isolated_galaxies/m1_fg0.3/broadband_050.fits	0	0.49	4	1	0.0	0.0	0.463258730959289	-1.6966642783835313	2.701488523025777	0.02285424814059672	0.03555011806999051	0.7914	0.039265762999999995
280	isolated_galaxies/m1_fg0.3/broadband_060.fits	0	0.59	4	1	0.0	0.0	0.507463409214274	-1.751523140843812	2.703153365721312	0.07497191616503929	0.0493793316013961	0.8189	0.05021415
281	isolated_galaxies/m1_fg0.3/broadband_100.fits	0	0.98	4	1	0.0	0.0	0.5222765708832426	-1.7421794491162066	2.7012695327849947	0.06661275990446862	0.055252397976597874	0.848	0.08088458
282	isolated_galaxies/m1_fg0.3/broadband_200.fits	0	1.96	4	1	0.0	0.0	0.5066654446580324	-1.7850001665829283	2.8516229344874504	0.20004945278681807	0.09456645594689196	1.2331	0.048736997000000004
283	isolated_galaxies/m0.5_fg0.3/broadband_005.fits	0	0.05	5	1	0.0	0.0	0.4783828637676685	-1.7339599929108511	2.7063127364746524	-0.04457859579973682	-0.007726992729707356	0.7390000000000001	0.07730088
284	isolated_galaxies/m0.5_fg0.3/broadband_010.fits	0	0.1	5	1	0.0	0.0	0.5146515824007117	-1.7146945748129625	2.610182600656794	-0.01471214836343311	0.025112793155365812	0.6494	0.06570744
285	isolated_galaxies/m0.5_fg0.3/broadband_030.fits	0	0.29	5	1	0.0	0.0	0.5030751836152301	-1.755880055679239	2.679394896845051	-0.00525522255636412	0.03714334015412684	0.6893	0.056704625
286	isolated_galaxies/m0.5_fg0.3/broadband_050.fits	0	0.49	5	1	0.0	0.0	0.468934478142039	-1.6725057960951053	2.6851315913233718	0.030025008407094676	0.03185448691048216	0.7859	0.06300984
287	isolated_galaxies/m0.5_fg0.3/broadband_200.fits	0	1.96	5	1	0.0	0.0	0.5116720227971786	-2.0568126393462567	3.0830019285651606	0.06389841751965011	0.058984679403914775	1.9479	0.057797707999999996
288	isolated_galaxies/m1_fg0.3/broadband_005.fits	0	0.05	5	1	0.0	0.0	0.4874917081891375	-1.7619988826068047	2.750361088856798	-0.02004468327172	0.02459475830911756	0.8254	0.06531115
289	isolated_galaxies/m1_fg0.3/broadband_010.fits	0	0.1	5	1	0.0	0.0	0.4913805905955517	-1.7315757088656465	2.693367578893699	0.005669545935744032	0.03504108430776814	0.7278	0.062922515
290	isolated_galaxies/m1_fg0.3/broadband_020.fits	0	0.2	5	1	0.0	0.0	0.4698700348397499	-1.7173464525064823	2.637485208261632	0.011098256400777887	0.035851491397817944	0.7699	0.03789836
291	isolated_galaxies/m1_fg0.3/broadband_030.fits	0	0.29	5	1	0.0	0.0	0.4961506100142621	-1.7381472592084544	2.7089930064097323	-0.026886903483215062	0.03494131031051291	0.7482	0.088443555
292	isolated_galaxies/m1_fg0.3/broadband_040.fits	0	0.39	5	1	0.0	0.0	0.4793690626749481	-1.7406003957003136	2.6721012815002	0.03350160322562413	0.03214923489548329	0.7597	0.05709052
293	isolated_galaxies/m1_fg0.3/broadband_050.fits	0	0.49	5	1	0.0	0.0	0.465239640585289	-1.7410441784935964	2.6663526298741402	0.008044251598397858	0.03012593078246817	0.7752	0.051007147999999995
294	isolated_galaxies/m1_fg0.3/broadband_060.fits	0	0.59	5	1	0.0	0.0	0.5031181320083877	-1.7649594325439004	2.7205107173445238	0.06203724819532477	0.03922729866339562	0.8201	0.04866539
295	isolated_galaxies/m1_fg0.3/broadband_100.fits	0	0.98	5	1	0.0	0.0	0.5119981002570599	-1.6716800060256707	2.6674226482350702	0.09267201371512776	0.06776663920518727	0.8146	0.09962986
296	isolated_galaxies/m1_fg0.3/broadband_200.fits	0	1.96	5	1	0.0	0.0	0.5034494224074851	-1.9021885375014749	2.9045843825134696	0.09991878288455308	0.0657939027047607	1.1918	0.09152643
297	isolated_galaxies/m0.5_fg0.3/broadband_005.fits	0	0.05	6	1	0.0	0.0	0.4897675631449418	-1.7345027000991042	2.7292566310902457	-0.030997346373573063	0.0097039940703463	0.741	0.085169494
298	isolated_galaxies/m0.5_fg0.3/broadband_010.fits	0	0.1	6	1	0.0	0.0	0.5036054889181918	-1.6887810192755717	2.614914896395492	0.013558037234252831	0.023840684053552736	0.6575	0.05834093
299	isolated_galaxies/m0.5_fg0.3/broadband_030.fits	0	0.29	6	1	0.0	0.0	0.5105864469595344	-1.7031350479291003	2.627290463356418	0.0063003639076012995	0.0004510537499417381	0.6819	0.058573455
300	isolated_galaxies/m0.5_fg0.3/broadband_050.fits	0	0.49	6	1	0.0	0.0	0.4711923927291115	-1.633253584206443	2.6140089520786414	0.014717888037076632	0.025437685027026008	0.7702	0.07914679
301	isolated_galaxies/m0.5_fg0.3/broadband_200.fits	0	1.96	6	1	0.0	0.0	0.5140933579800735	-1.9594007103430642	3.049522420893243	0.03945753762614489	0.08000411374586051	1.9523	0.055636898
302	isolated_galaxies/m1_fg0.3/broadband_005.fits	0	0.05	6	1	0.0	0.0	0.4822349709812013	-1.7543986872813582	2.7452518263655943	-0.006425274199589734	-0.0029268918142889427	0.821	0.064173706
303	isolated_galaxies/m1_fg0.3/broadband_010.fits	0	0.1	6	1	0.0	0.0	0.492701754109158	-1.7094014031171965	2.6676772694535824	-0.028468643784751425	0.014581292026202387	0.7328	0.07195378
304	isolated_galaxies/m1_fg0.3/broadband_020.fits	0	0.2	6	1	0.0	0.0	0.4662863393791118	-1.739399982126492	2.660445004746523	0.026191772733121763	0.0351320127210339	0.7679	0.101860054
305	isolated_galaxies/m1_fg0.3/broadband_030.fits	0	0.29	6	1	0.0	0.0	0.4974315213962186	-1.7289600889583212	2.667242257214657	0.02513294238189234	0.02690003206418697	0.7346	0.05417177
306	isolated_galaxies/m1_fg0.3/broadband_040.fits	0	0.39	6	1	0.0	0.0	0.4823373405288902	-1.7031132026109341	2.6509133222501022	0.009201202369089456	0.04634596016337352	0.768	0.052184284000000004
307	isolated_galaxies/m1_fg0.3/broadband_050.fits	0	0.49	6	1	0.0	0.0	0.4587120585731859	-1.7209851040104511	2.678871290823195	0.04068649371715144	0.05455052286491662	0.7824	0.03694779
308	isolated_galaxies/m1_fg0.3/broadband_060.fits	0	0.59	6	1	0.0	0.0	0.5064152078055816	-1.7445848658892733	2.6921381539207583	0.05410981731806295	0.030450887486889133	0.8197	0.07385259
309	isolated_galaxies/m1_fg0.3/broadband_100.fits	0	0.98	6	1	0.0	0.0	0.5189041303892109	-1.7704233065010802	2.70407299836469	0.06666466714424338	0.06076357554375395	0.8345	0.06174745400000001
310	isolated_galaxies/m1_fg0.3/broadband_200.fits	0	1.96	6	1	0.0	0.0	0.5004266752962074	-1.7480541708701396	2.8336753876652354	0.06718106087287729	0.07798456529395628	1.2307	0.059252642
311	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_020.fits	0	0.2	0	1	0.0	0.0	0.4819870425588048	-1.7631785554567625	2.6332398799357843	-0.01681875124812288	0.006980739459030235	0.8698	0.046340405999999994
312	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	0	1	0.0	0.0	0.5560784491126537	-1.8046446898501636	2.6730024857069337	0.04378092790267495	0.02062552246786522	0.8408	0.19521868
313	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	0	1	0.0	0.0	0.5901638707818272	-2.4046023443721207	4.773418996120523	0.16670250248166466	0.1894068251719676	4.3117	0.42626727
314	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_080.fits	1	0.78	0	1	0.0	0.0	0.6491523267439583	-2.4426169104777142	4.566139786468494	0.14732799375579125	0.14663276219564186	3.7463	0.26981659999999996
315	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	0	1	0.0	0.0	0.5861296658197095	-2.7188403880605714	5.0414166437778825	0.09848605277179756	0.22812374292733734	3.5553	0.2573203
316	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	0	1	0.0	0.0	0.5446617110007446	-2.2277578774069644	4.29118340043645	0.10795772257787196	0.14601591649315904	3.7083	0.3222179
317	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	0	1	0.0	0.0	0.5667538497108874	-2.497726787451969	4.760933045061694	0.15163626582980416	0.1495089315225501	3.0919	0.4635373
318	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_210.fits	1	2.05	0	1	0.0	0.0	0.6626977293315253	-1.8725241042576537	4.561919850785544	0.10141040377346518	0.11289325595178876	2.245	0.5003699
319	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_245.fits	1	2.4	0	1	0.0	0.0	0.5941482111650339	-2.406630885303525	4.4100900292353895	0.05697067228686961	0.14045877003922516	2.5659	0.27544442
320	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_247.fits	1	2.42	0	1	0.0	0.0	0.6135399876881976	-1.9922047629722812	4.4938356018062375	-0.0023808037202876315	0.13150208562960886	2.443	0.3840435
321	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_250.fits	1	2.44	0	2	6.30763618325264	5.94292158615572	0.6357631259635468	-0.944830676389442	4.589014996775381	0.2939168281730372	0.21135183319704487	2.5722	0.40007535
322	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_252.fits	1	2.46	0	2	1.117129013985804	9.522697748652007	0.6078292392556762	-1.8893948950124668	3.677715053574531	0.2150448761883507	0.13010985368571296	2.3247	0.19850335
323	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_255.fits	1	2.49	0	2	3.4682549158602725	12.706911347976384	0.5800129050665962	-1.251782048669008	3.594524664682601	0.2554937886261905	0.10699923009293216	1.6877	0.23092555
324	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_257.fits	1	2.51	0	2	2.6175607523990765	18.912981598128226	0.5729946171118383	-1.3045063740594576	3.6617306867522426	0.2954042533922311	0.1320846606684138	1.9647	0.2136848
325	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_262.fits	1	2.56	0	1	0.0	0.0	0.5934624946052187	-1.6572078954746703	4.107456675914278	0.2358284600260086	0.09125226865608853	1.8557	0.15771109
326	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_265.fits	1	2.59	0	1	0.0	0.0	0.5875367254963832	-2.1392272693778787	3.795604644494381	0.13659525142834256	0.059249709108430575	1.9846	0.15755804
327	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_270.fits	1	2.64	0	1	0.0	0.0	0.5663236068364803	-1.989996751276624	3.9457463162200983	0.19863035873155446	0.0960927192523946	2.2242	0.31096292
328	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_275.fits	1	2.69	0	1	0.0	0.0	0.6007969045389592	-2.2096659621033465	4.226254321443103	0.1415187422241052	0.11677758440000928	2.0542	0.07927519999999999
329	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_280.fits	1	2.74	0	1	0.0	0.0	0.6039601520884901	-2.254077320015824	4.256900935693259	0.12308555586790375	0.11393260343526275	2.1909	0.0655058
330	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_285.fits	1	2.79	0	1	0.0	0.0	0.6051681715624729	-2.3101779678216983	4.3885683258267125	0.10507441275680272	0.1420006203543529	2.261	0.11309891
331	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_287.fits	1	2.84	0	1	0.0	0.0	0.6173623081576568	-2.2872710840616013	4.20091731822031	0.10460040440974262	0.10400304580777596	2.2215	0.2111355
332	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_288.fits	1	2.93	0	1	0.0	0.0	0.6012862766227501	-2.2348839528343314	3.990705570037681	0.09102847804382584	0.10114671360565138	2.1016	0.102926336
333	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_289.fits	1	3.03	0	1	0.0	0.0	0.5989647641872381	-2.29679009154923	4.2350772165866974	0.05488407528221667	0.12040243585280347	2.0924	0.1244117
334	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_290.fits	0	3.13	0	1	0.0	0.0	0.6123543726488205	-2.3726599026948643	4.36847547656373	0.05825380469752608	0.14858356493477454	2.1081	0.14625058
335	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_295.fits	0	3.62	0	1	0.0	0.0	0.6037339247018744	-2.3403984075436157	4.168216138392856	-0.0017707600841482007	0.07772421562945153	2.1106	0.078970715
336	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_300.fits	0	4.11	0	1	0.0	0.0	0.5924851709106452	-2.357506492191924	4.093930053606072	-0.01280054773331612	0.09408818184563797	2.1208	0.077302635
337	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_305.fits	0	4.6	0	1	0.0	0.0	0.5788867721767367	-2.3625587870800238	4.1792627787365655	-0.04415786704597149	0.09315344137905797	2.1787	0.11648079
338	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_020.fits	0	0.2	1	1	0.0	0.0	0.5614165777520543	-1.5587965342110839	3.2235947079735885	-0.027605177482456552	0.13310263247022364	0.4472	0.098794244
339	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	1	1	0.0	0.0	0.5574068662193284	-1.5166691628451383	3.3193687019038935	0.05430616279880083	-0.04643665482930303	0.5308	0.35662964
340	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	1	1	0.0	0.0	0.6037245867856688	-1.7678378757279998	3.2946764691831065	0.12805582038148028	0.08928592045092168	0.899	0.35618278
341	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_080.fits	1	0.78	1	1	0.0	0.0	0.6048511646036981	-1.9198784592286176	3.335158377389808	0.18843920201414627	0.07620217546189488	1.1686	0.36489606
342	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	1	1	0.0	0.0	0.5759984670143533	-2.1628684681578885	3.7908535255988034	0.0950015555356276	0.14366222291332567	1.4802	0.22857143
343	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	1	1	0.0	0.0	0.6370033211638756	-1.7991458272088336	3.423625954715512	0.10530161100890813	0.04708939869067631	1.3902	0.27803567
344	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	1	1	0.0	0.0	0.5203575380814004	-2.0077987590075743	3.4334492440784348	0.12895643749698962	0.05917524608804563	1.3997	0.31767616
345	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_210.fits	1	2.05	1	2	7.01367906134546	1.449973282797046	0.5962370031968616	-1.4660975216365	3.5386045292348896	0.16817116672294605	0.0878302197615289	1.3012	0.3342567
346	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_220.fits	1	2.15	1	1	0.0	0.0	0.5265309847671601	-2.07600685966189	3.5137814348430534	0.1576642549957771	0.06391854414784125	2.2699	0.21576764
347	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_245.fits	1	2.4	1	1	0.0	0.0	0.5804690676112417	-2.159778615555064	3.9807418649640716	0.096050255235879	0.11508797571457954	2.4728	0.45452753
348	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_247.fits	1	2.42	1	2	0.9496288873086776	0.6841006451629236	0.6131770977422567	-1.8375078816824508	4.122141819138633	0.13597085973075151	0.1127036267458803	0.5143	0.20723072
349	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_250.fits	1	2.44	1	2	5.933299850303476	4.986547955557961	0.5656986632842665	-0.8081392005604943	1.7178626754160962	0.4816858368708888	0.2105029662395796	2.4222	0.20383693
350	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_252.fits	1	2.46	1	1	0.0	0.0	0.6397514006712379	-1.8802938651028225	3.9890129786074704	0.10326918849318624	0.12040176148643075	1.9316	0.24859463
351	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_255.fits	1	2.49	1	2	3.200759304923692	15.6631822059226	0.5953471032873162	-1.306766486541482	3.6253922713284	0.185374880842485	0.08273363820317109	1.9240000000000002	0.1626227
352	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_257.fits	1	2.51	1	2	2.438215463145588	15.114716300850056	0.6123951950559529	-1.2823619899531615	3.722479692461684	0.294648540772003	0.1454863460277755	2.4303	0.26902384
353	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_262.fits	1	2.56	1	1	0.0	0.0	0.5909999208702869	-1.7336624308695117	4.045996200278093	0.20146586688791807	0.06220403079331955	1.8509	0.19171348
354	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_265.fits	1	2.59	1	1	0.0	0.0	0.5729962443104369	-2.1761061420615335	3.7409213932553698	0.13056078481895445	0.0674902715574298	2.0021	0.18052056
355	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_270.fits	1	2.64	1	1	0.0	0.0	0.5650343780398608	-2.0490271317876085	4.213613302641853	0.15786818834426372	0.11094112936326098	2.6748	0.26718548
356	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_275.fits	1	2.69	1	1	0.0	0.0	0.5859207809620786	-2.269606020225832	4.430031607704784	0.1107052414950264	0.1515798953375016	2.3379	0.1884
357	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_280.fits	1	2.74	1	1	0.0	0.0	0.6021422158437233	-2.3023560096545763	4.4357415601886485	0.11021336760432236	0.15012328513342058	2.3506	0.082572795
358	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_285.fits	1	2.79	1	1	0.0	0.0	0.6034112562892744	-2.3415208628931867	4.399292651589821	0.11307361495379285	0.14044145637038058	2.2880000000000003	0.13585699
359	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_287.fits	1	2.84	1	1	0.0	0.0	0.6062852075991753	-2.2007416578483228	4.240422540561736	0.07471611113876205	0.13158317079390178	2.1222	0.17489313
360	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_288.fits	1	2.93	1	1	0.0	0.0	0.6122746431617754	-2.353357125981169	3.9518194038222902	0.05981358135962905	0.1051673066656618	2.2301	0.123902686
361	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_289.fits	1	3.03	1	1	0.0	0.0	0.5767183514049801	-2.3435295316435405	4.218870306477951	0.045628220417183375	0.13572986786775865	2.2886	0.15017486
362	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_290.fits	0	3.13	1	1	0.0	0.0	0.5809278985760399	-2.315863411916728	4.166820867246846	-0.0032728939384574	0.11400787738650894	2.1212	0.13327849
363	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_295.fits	0	3.62	1	1	0.0	0.0	0.5877000348301051	-2.3109976044940552	4.127405907915484	-0.007567510242634749	0.0762985209875263	2.1716	0.081685856
